row_id,row_name,bits_0,disable_param_reserve2,ref_id_default,sfx_variation_id,weight,basic_price,sell_value,behavior_id,replace_item_id,sort_id,appearance_replace_item_id,yes_no_dialog_message_id,use_enable_sp_effect_type,pot_group_id,pad,icon_id,model_id,shop_lv,comp_trophy_sed_id,trophy_seq_id,max_num,consume_hero_point,over_dexterity,goods_type,ref_category,sp_effect_category,unknown_0x40,goods_use_anim,opme_menu_type,use_limit_category,replace_category,reserve4,bits_48,bits_49,bits_4a,sync_num_vary_id,ref_id_1,ref_virtual_wep_id,vagrant_item_lot_id,vagrant_bonus_ene_drop_item_lot_id,vagrant_item_ene_drop_item_lot_id,cast_sfx_id,fire_sfx_id,effect_sfx_id,bits_6c,supple_type,auto_replenish_type,bits_6f,max_repository_num,sort_group_id,bits_73,sale_value,rarity,use_limit_summon_buddy,use_limit_sp_effect_type,ai_use_judge_id,consume_mp,consume_hp,reinforce_goods_id,reinforce_material_id,reinforce_price,use_level_vow_type0,use_level_vow_type1,use_level_vow_type2,use_level_vow_type3,use_level_vow_type4,use_level_vow_type5,use_level_vow_type6,use_level_vow_type7,use_level_vow_type8,use_level_vow_type9,use_level_vow_type10,use_level_vow_type11,use_level_vow_type12,use_level_vow_type13,use_level_vow_type14,use_level_vow_type15,use_level,reserve5,item_get_tutorial_flag_id,character_init_id,bullet_id,unknown_3,reserve3,extra_hex
9904,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19040,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9905,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19041,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9906,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19041,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9910,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19045,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9911,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19046,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9912,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19047,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9913,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19045,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9914,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19045,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9915,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19046,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9916,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19046,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9920,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19020,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9921,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19020,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9925,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19021,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9926,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19021,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9930,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19022,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9931,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19022,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9935,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19023,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9936,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19023,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9940,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19024,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9941,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19024,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9945,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19025,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9946,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19025,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9950,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19026,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9951,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19026,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9955,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19027,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9956,�,1,000000,-1,-1,0.0,0,-1,0,-1,202600,-1,-1,0,0,00,19027,0,-1,-1,-1,1,0,50,25,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,64,0,60,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
10050,�,1,000000,-1,-1,0.0,0,-1,0,-1,1040,-1,-1,0,0,00,2050,0,-1,-1,-1,1,0,50,1,0,0,255,0,0,0,0,0000,128,0,8,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,90,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
10055,�,1,000000,-1,-1,0.0,0,-1,0,-1,202051,-1,-1,0,0,00,554,0,-1,-1,-1,1,0,50,1,0,0,255,0,0,0,0,0000,128,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,67,0,30,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
10060,�,1,000000,-1,-1,0.0,0,-1,0,-1,1040,-1,-1,0,0,00,2050,0,-1,-1,-1,1,0,50,1,0,0,255,0,0,0,0,0000,128,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,90,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
10100,�,1,000000,-1,-1,0.0,0,100,0,-1,1000,-1,-1,0,0,00,2003,0,-1,-1,-1,1,0,50,14,0,0,255,0,0,0,0,0000,128,16,8,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,65,0,80,1,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
10101,�,1,000000,-1,-1,0.0,0,200,0,-1,1020,-1,-1,0,0,00,2007,0,-1,-1,-1,1,0,50,14,0,0,255,0,0,0,0,0000,128,16,8,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,65,0,80,1,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
10102,�,1,000000,-1,-1,0.0,0,300,0,-1,1030,-1,-1,0,0,00,2008,0,-1,-1,-1,1,0,50,14,0,0,255,0,0,0,0,0000,128,16,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,65,0,80,1,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
11000,�,1,000000,3500,-1,0.0,0,-1,0,-1,201020,-1,-1,0,0,00,400,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331000,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,000000008ed00a00ffffffff,93d00a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11001,�,1,000000,3501,-1,0.0,0,-1,0,-1,201060,-1,-1,0,0,00,401,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331020,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,0000000098d00a00ffffffff,9dd00a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11002,�,1,000000,3505,-1,0.0,0,-1,0,-1,201000,-1,-1,0,0,00,402,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,330000,-1,9,0,2,67,0,25,0,0,2,0,609,20000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,00000000a2d00a00ffffffff,a7d00a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11004,�,1,000000,3506,-1,0.0,0,-1,0,-1,201040,-1,-1,0,0,00,404,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,330100,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,00000000acd00a00ffffffff,b1d00a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11006,�,1,000000,3603,-1,0.0,0,-1,0,-1,201130,-1,-1,0,0,00,406,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,330200,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,00000000b6d00a00ffffffff,bbd00a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11007,�,1,000000,3512,-1,0.0,0,-1,0,-1,201250,-1,-1,0,0,00,407,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331300,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,00000000c0d00a00ffffffff,c5d00a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11008,�,1,000000,3507,-1,0.0,0,-1,0,-1,201270,-1,-1,0,0,00,408,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331400,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,00000000cad00a00ffffffff,cfd00a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11009,�,1,000000,511009,-1,0.0,0,-1,0,-1,201030,-1,-1,0,0,00,409,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,330400,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,00000000d4d00a00ffffffff,d9d00a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11010,�,1,000000,511010,-1,0.0,0,-1,0,-1,201070,-1,-1,0,0,00,410,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331020,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,00000000ded00a00ffffffff,e3d00a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11011,�,1,000000,511011,-1,0.0,0,-1,0,-1,201120,-1,-1,0,0,00,411,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331400,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,00000000e8d00a00ffffffff,edd00a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11013,�,1,000000,3550,-1,0.0,0,-1,0,-1,201210,-1,-1,0,0,00,413,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331700,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,00000000f3d00a00ffffffff,f7d00a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11014,�,1,000000,511014,-1,0.0,0,-1,0,-1,201200,-1,-1,0,0,00,414,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331700,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,00000000fcd00a00ffffffff,01d10a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11015,�,1,000000,511015,-1,0.0,0,-1,0,-1,201240,-1,-1,0,0,00,415,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331200,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,0000000006d10a00ffffffff,0bd10a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11016,�,1,000000,11101600,-1,0.0,0,-1,0,-1,201300,-1,-1,0,0,00,416,0,-1,-1,-1,1,0,0,0,1,0,255,28,0,0,0,0000,223,24,8,0,-1,868000,-1,-1,-1,335000,332000,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,00000000602cd700ffffffff,6a2cd700ffffffffffffffffffffffffffffffffffffffff1400000000000000
11018,�,1,000000,3519,-1,0.0,0,-1,0,-1,201140,-1,-1,0,0,00,418,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331500,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,000000001ad10a00ffffffff,1fd10a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11019,�,1,000000,511019,-1,0.0,0,-1,0,-1,201220,-1,-1,0,0,00,419,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331200,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,0000000024d10a00ffffffff,29d10a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11020,�,1,000000,3580,-1,0.0,0,-1,0,-1,201260,-1,-1,0,0,00,420,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331400,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,000000002ed10a00ffffffff,37d10a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11025,�,1,000000,511060,-1,0.0,0,-1,0,-1,201280,-1,-1,0,0,00,425,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,330100,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,0000000038d10a00ffffffff,3dd10a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11026,�,1,000000,511026,-1,0.0,0,-1,0,-1,201190,-1,-1,0,0,00,426,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331800,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,0000000042d10a00ffffffff,47d10a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11027,�,1,000000,511027,-1,0.0,0,-1,0,-1,201290,-1,-1,0,0,00,427,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,331600,-1,9,0,2,65,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,9e18000074d10a00ffffffff,79d10a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
11028,�,1,000000,511028,-1,0.0,0,-1,0,-1,201160,-1,-1,0,0,00,428,0,-1,-1,-1,1,0,0,0,2,0,255,28,0,0,0,0000,223,24,8,0,-1,-1,-1,-1,-1,335000,333200,-1,9,0,2,67,0,25,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205,0,-1,-1,-1,000000004cd10a00ffffffff,51d10a00ffffffffffffffffffffffffffffffffffffffff1400000000000000
